"","V1","V2","V3","V4","V5"
"ests",5.19292456605834,2.01937969714909,-4.12717903921817,4.31039666355455,3.2109541066525
"ests",5.22238786980981,1.97121301687256,-4.13926816974333,4.32705947588219,3.28024368667576
"ests",5.16668687985245,2.00407534480257,-4.13823553181191,4.33813246391936,3.21508500165922
"ests",5.19668668021169,2.03695493562436,-4.13130248387923,4.33132082808128,3.2011194834012
"ests",5.09514936457326,2.01322141259538,-4.09802174459969,4.24862855739636,3.1508844974974
"ests",5.24300615579086,2.0296565145829,-4.15349579872146,4.36670305831861,3.19841514750626
"ests",5.07514490680296,2.01083198925964,-4.06132436332163,4.24214320086887,3.13217021324986
"ests",5.2678262259448,2.01770156452238,-4.10835286647167,4.28254357439883,3.23763272761183
"ests",5.14942699059002,1.99582507013474,-4.07419068946103,4.22937207396282,3.19818808336446
"ests",5.14329206531855,2.01218384566023,-4.10977925106476,4.29441277862925,3.20072606989502
"ests",5.09708381096439,1.96698938248528,-4.09029453669826,4.24682198374798,3.24314344590694
"ests",5.24343182595989,2.04288345984422,-4.21431456866299,4.40680679656132,3.31875297117866
"ests",5.06574888728172,1.98453550246724,-4.01128317603713,4.13407503832391,3.15570885348873
"ests",5.29590300292555,2.01779941932784,-4.12650380855213,4.3239154789057,3.25386044986419
"ests",5.10980099959582,1.96899193953851,-4.08145048630646,4.24015408549588,3.17941313498191
"ests",5.10468345716274,1.97942587530717,-4.10107476286904,4.23387014031548,3.20218660655708
"ests",5.09661103378971,1.98811273146884,-4.03012705728206,4.16392521415411,3.1204689151006
"ests",5.13542010424454,2.01475449722998,-4.11051785241156,4.27980093924179,3.26034922838221
"ests",5.0750998709855,2.03041087216337,-4.07179869498875,4.22299117439731,3.19340704463495
"ests",5.08533903806281,2.01139303422048,-4.0838506385987,4.2273174494808,3.12311179959259
"ests",5.1493449522336,2.0231257061396,-4.11573431459781,4.29186912027904,3.22426800172501
"ests",5.22578504021193,2.03227112096714,-4.09485990173296,4.23832026955997,3.26834386413451
"ests",5.04645270938477,2.01210697046892,-4.05264481589129,4.19760859541875,3.1455712773301
"ests",5.05538152523251,1.9556984321393,-4.0485509881819,4.21275445943027,3.1489498171517
"ests",5.10409321903039,2.00062159300024,-4.14371174282577,4.29063688182599,3.2865079048442
"ests",5.22215224830171,2.05781666714209,-4.14646267295382,4.35529968537456,3.2582358285956
"ests",5.25694561457313,2.05539032042865,-4.12612210722836,4.34130720081241,3.20402433046794
"ests",5.15237577499503,2.01416483058607,-4.13355286031513,4.32617476370535,3.21996965139468
"ests",5.26738922841697,2.07199382374307,-4.18178647500976,4.36674153238356,3.29611776896138
"ests",5.20570620285215,2.02122539467531,-4.14985169032407,4.34815911977045,3.30453353122699
"ests",5.19319773525781,2.08443269975891,-4.15192304251372,4.35371122689706,3.2399707218573
"ests",5.26169653766751,2.00174541750891,-4.16080522459534,4.34285672711199,3.2985711998451
"ests",5.13210695732455,2.01591648686095,-4.05124810922789,4.21840167778428,3.13575451003958
"ests",5.19767132006367,2.00225748434007,-4.09433683914991,4.29444690054586,3.1593189546667
"ests",5.17816541009336,1.98769829480466,-4.08323273169309,4.22014566126833,3.23167839339969
"ests",5.15448446489896,2.06168618679459,-4.10352739318294,4.28676198697444,3.17736142985096
"ests",5.23935655866409,2.01287931327771,-4.13277626925708,4.30383856685913,3.25217177196942
"ests",5.14627092494561,2.01172419460428,-4.12521418189832,4.30565788163609,3.21922433425416
"ests",5.22805619250375,2.00736368973605,-4.15066228963498,4.32665753912472,3.28216770755395
"ests",5.24122243581043,2.06673907977484,-4.14038972890023,4.3373943086454,3.26644747331528
"ests",5.21233962541947,2.04795237305691,-4.11724243771445,4.27152448952578,3.20381369767381
"ests",5.09599964856996,1.96359417602383,-4.08083883806467,4.2101206437234,3.23336045965959
"ests",5.22909670472262,2.05131734832068,-4.08500726718385,4.24320407538082,3.1960532885228
"ests",5.23860953273738,1.98708211336256,-4.11638659847758,4.30063234129998,3.21518477433546
"ests",5.09218785391186,2.02081204905748,-4.11307991246682,4.30268212681766,3.20914275150369
"ests",5.1570744489769,2.02309708590011,-4.09329523485775,4.27843739205746,3.26197615959668
"ests",5.16547694237042,2.07139981982328,-4.13014626091495,4.32671446408745,3.17027512213151
"ests",5.14883610763656,1.98868029638906,-4.07993671535051,4.22703602031232,3.14538557518875
"ests",5.15011163817644,2.0131428514674,-4.12392360504868,4.27025135805989,3.24039717053501
"ests",5.23509329478115,2.00733441563542,-4.15670063059872,4.32921688317665,3.26417533287274
"ests",5.26213728073288,2.02234673483546,-4.09888029225019,4.30201243767872,3.1759070398494
"ests",5.12053894964812,1.99244656927289,-4.14418409681235,4.33283118059544,3.19965412532438
"ests",5.14384409744169,2.04434655035658,-4.11526405379472,4.30747957786122,3.21902650203333
"ests",5.21250532404221,2.01406782221457,-4.10798280920878,4.30964572518598,3.15450942610779
"ests",5.31890572272276,2.04350277335602,-4.10852412880656,4.32350353505946,3.20606037811513
"ests",5.0414106310484,1.98716838523424,-4.07751750638443,4.24100576769017,3.21627385070784
"ests",5.15405278072663,2.02809367204489,-4.14400591472473,4.31105450649602,3.28030411733155
"ests",5.24111974122627,2.03693773287372,-4.11760075191784,4.30714012865097,3.20926770863309
"ests",5.1140951144675,2.04860488844519,-4.12939609349183,4.2892858632731,3.29039310264334
"ests",5.25253589387195,2.00773567697838,-4.11013153994913,4.29970448449362,3.18117148777839
"ests",5.22079480408967,2.06047754081245,-4.13168435782228,4.30703726676575,3.26654390576812
"ests",5.11800366109765,2.0370164951415,-4.08543750398737,4.24861000774309,3.23835522116314
"ests",5.2520421010291,2.06645278050882,-4.14627500356903,4.34649912130665,3.21751237184378
"ests",5.23366384041654,2.04052454588682,-4.09753867096963,4.28769237434879,3.20035544791586
"ests",5.11553025639803,2.01048281843285,-4.10303962432106,4.29876639923633,3.19685563510418
"ests",5.15241251615175,2.04974852383744,-4.11183629454743,4.27875878131241,3.20805497320167
"ests",5.18959995833911,2.04720712301043,-4.11634448701582,4.29373287628723,3.21589718113866
"ests",5.08194238681526,2.00259161964,-4.07682841631685,4.26511067531519,3.13751259107568
"ests",5.17844678955128,2.012642953859,-4.06222668760486,4.23267653839544,3.15581994965047
"ests",5.24782474834203,2.01009900034156,-4.11277573045169,4.26774709285576,3.23129156228766
"ests",5.21057564239103,2.03990415692519,-4.11205661759499,4.301465641282,3.17206998487056
"ests",5.11930168107206,2.03695322992398,-4.06976236259183,4.23128337607061,3.13313865471191
"ests",5.06646596606721,1.99513413772927,-4.0164801794222,4.14500465268132,3.14074297366772
"ests",5.20566075479867,2.04628233013009,-4.11315919673316,4.29013849655686,3.16600390205909
"ests",5.11923720100823,2.00193501579364,-4.05245977676925,4.20869357820834,3.17398770752811
"ests",5.18496406725493,2.04302417133975,-4.10576566421387,4.24837523025111,3.28120306634425
"ests",5.16131907849802,1.99769159131751,-4.04322623511688,4.19288824891002,3.10069214257166
"ests",5.22607976640072,2.02765678264202,-4.14080560095944,4.31849831936935,3.23386621313743
"ests",5.13714287028147,1.98945227446711,-4.04277577873697,4.19411109952144,3.15798604945253
"ests",5.27157759951838,2.06432809594218,-4.17586935422048,4.3798674718304,3.24601162016616
"ests",5.16548519811381,2.0483000163021,-4.10397592271736,4.24423356540973,3.22787510865361
"ests",5.08446502488905,1.98699080533194,-4.05437441120708,4.18811791646264,3.18019362910344
"ests",5.12755570070931,2.02610821564475,-4.04653811608117,4.19530141429731,3.18338375734466
"ests",5.16192261413601,2.02972689776,-4.09573878321427,4.24945036774417,3.19829896195238
"ests",5.16953292162475,1.99966998782731,-4.0859720391295,4.26319783059518,3.19211793220533
"ests",5.13613821502255,2.00547094699738,-4.02953115313968,4.16464621844253,3.16074405473381
"ests",5.19308824399969,1.99827723836722,-4.1014301676355,4.28414696851452,3.18186962602562
"ests",5.03361831609813,2.00313514043634,-4.05569426642965,4.17988641287879,3.19120953601302
"ests",5.25543278591719,2.04233358516061,-4.1798572379791,4.39282834894333,3.18320003224045
"ests",5.14117815388189,2.01839148287007,-4.09263193647457,4.27205259283407,3.15748701011515
"ests",5.13494534570367,2.05937091863454,-4.12232633940729,4.30516701668425,3.26712271662592
"ests",5.20608356103355,2.06644568532623,-4.12853114310128,4.31156443100028,3.25853802725752
"ests",5.12558536357595,2.00156924095353,-4.06792618592971,4.23102949915135,3.15540079842243
"ests",5.26315021529658,2.01442623040078,-4.11727726080172,4.29202080013164,3.26130033755333
"ests",5.23031824291982,2.0786102018395,-4.14304026872433,4.34984641010644,3.17926796563437
"ests",4.98604011944026,1.95157091683464,-3.9721554291952,4.12572372682599,3.06245495028233
"ests",5.17045544879316,1.98670283275208,-4.07668622190399,4.24703539765357,3.18995045715182
"ests",5.25589576159295,2.0337534065243,-4.13870015130638,4.2954997534239,3.29529685541765
"ests",5.15084452085014,2.00277056791147,-4.08584013763563,4.24508396760043,3.18515581197203
"ests",5.2788868988524,2.03515455854383,-4.18848367232777,4.36952915485713,3.34882486707149
"ests",5.25074148431086,1.98750540044576,-4.13576213216855,4.30254950208415,3.24301347861433
"ests",5.2149931620251,1.99107515037632,-4.09017211649904,4.28736714476457,3.17051308305424
"ests",5.21261066690783,2.03826464855442,-4.08973842647926,4.26426280907506,3.20636073271089
"ests",5.20093498018454,1.9947017011016,-4.12402076971757,4.33178762398488,3.22048792339562
"ests",5.21330205666142,1.97970573425328,-4.16590851750804,4.30197906851775,3.33955600506777
"ests",5.09534481368056,1.98802991899175,-4.05707130685201,4.1871305729147,3.26822411528261
"ests",5.22657371493128,1.99857754595641,-4.08748070172786,4.27476501837742,3.18404401694041
"ests",5.34068912944062,2.01891639624853,-4.16859517995196,4.35313356088263,3.28561934977571
"ests",5.19806286823986,2.00038061586427,-4.10851724721015,4.27388430176435,3.23146972940827
"ests",5.13716027636659,2.00928375126692,-4.12176018512265,4.25030627284887,3.2740364302771
"ests",5.12692952293478,2.00757753036791,-4.04838135062589,4.18621021868364,3.19106989623557
"ests",5.34078007209497,2.05794720774969,-4.14208647487078,4.3530453353275,3.23638211203732
"ests",5.13368492040908,1.95479120074162,-4.11104716574089,4.27620165262573,3.21001305537406
"ests",5.14275293135592,2.00810976510135,-4.05110348643089,4.20165186931023,3.10432311190349
"ests",5.34646698263239,2.01092796788347,-4.14886188329477,4.35075609846704,3.128534712331
"ests",5.26115884931661,1.9925670758405,-4.13422152200499,4.32005357328146,3.24442751363616
"ests",5.2104617877867,2.01097333755672,-4.0932710515901,4.28653141789798,3.17347780871112
"ests",5.12073445913625,2.01392549513982,-4.07159745111458,4.25765814377482,3.1268646894641
"ests",5.19365191870446,1.98038412945925,-4.0883010469056,4.28450408609425,3.16611668119318
"ests",5.17618151140806,1.98742837234744,-4.1409957779372,4.3211428037253,3.24688366376463
"ests",5.1515546876117,2.05301291833329,-4.10100934733176,4.25924153862912,3.24540511923704
"ests",5.07585412195139,1.99461627392094,-4.05385566213561,4.26302104787709,3.08905218851468
"ests",5.24072862452566,2.01617812663623,-4.1473011605268,4.33403580550825,3.27858540943253
"ests",5.19352048043862,2.02683040107188,-4.11039069612019,4.28389410049223,3.22685749480481
"ests",5.08217939608963,1.9930507312259,-4.05849505872777,4.21003460312664,3.14982752081321
"ests",5.15365909275406,2.00976178695266,-4.10187204431913,4.26222219339579,3.20298086068747
"ests",5.24734494758588,2.0363451220144,-4.13988358034212,4.3435787051652,3.27177248886255
"ests",5.13579438663113,2.03885151633974,-4.15398435218438,4.3223484933914,3.2763512793011
"ests",5.07580935404078,1.97622088771488,-4.12281194035859,4.30021040323808,3.23091988934085
"ests",5.25344242321312,2.06740964012847,-4.14493194125284,4.36177220182898,3.21983080758591
"ests",5.19525549378341,1.98078461701225,-4.11371246055133,4.27201484482391,3.23253769906281
"ests",5.12628871997264,1.994668559384,-4.07053194596093,4.25852284156608,3.19896420682223
"ests",5.11622945041381,2.03515088675128,-4.1342740946586,4.32296971887822,3.18769722195717
"ests",5.44263449242564,2.07301474410083,-4.18998922373242,4.39646129061863,3.25271331448307
"ests",5.18422415589884,2.01574967130428,-4.07901291480616,4.2322509040072,3.18666875489678
"ests",5.19644157843358,2.00039338989329,-4.11483982011452,4.2877191180674,3.20319161983823
"ests",5.16800809889471,1.99666004418954,-4.08519267713958,4.256217242534,3.18303881200771
"ests",5.21562487824505,2.01647481677583,-4.08263651253036,4.22592581959036,3.16300874441453
"ests",5.13081228601802,2.03238083302919,-4.03299396825666,4.20599044826151,3.1320107536221
"ests",5.16381677244601,2.05508882941658,-4.10559009193027,4.27940346834434,3.16176282185153
"ests",5.00353041452544,1.98684896826669,-4.06545296551595,4.21866738786094,3.13560649028647
"ests",5.12891050918864,1.9385576148756,-4.06488129335449,4.22288177040077,3.2071693182256
"ests",5.14962936743387,2.04202348435386,-4.1220710986086,4.29004775855941,3.25257624583936
"ests",5.21681856088168,2.01967897905348,-4.12788056309149,4.31918598124915,3.20307288560485
"ests",5.18791535443672,1.98926573348846,-4.08390788022863,4.24346825057932,3.18270714810451
"ests",5.29757777935583,2.05861375157908,-4.16824549969614,4.32519531445721,3.29639394380697
"ests",5.11966098164831,2.04536344256199,-4.10483933811322,4.26289583906778,3.17654824406743
"ests",5.26477055863115,2.00891045890236,-4.12894439688255,4.30604757983721,3.26995667637854
"ests",5.18525326311332,1.99859423570471,-4.10537998859037,4.286981231492,3.20254127683715
"ests",5.12140889118698,1.96200652781421,-4.03044421449015,4.18968841475661,3.15395726603664
"ests",5.17811417117856,2.04413892346319,-4.12041738918033,4.32163364381272,3.17605952660092
"ests",5.13891442477056,2.01191837156079,-4.07979148767122,4.23422553829609,3.19748527362905
"ests",5.2291770327786,1.99024394974234,-4.08864332266987,4.24782112126163,3.22335011259271
"ests",5.14042417255099,1.97081872255494,-4.08622792358287,4.26184493576074,3.16310464938684
"ests",5.15658813396697,2.02418790303233,-4.15150709670095,4.33549265010849,3.25005426334453
"ests",5.15471995922245,2.02810890767249,-4.12502354219258,4.29959426543502,3.24372192844654
"ests",5.27364583647272,2.04160985544928,-4.10928715422529,4.30564085663697,3.21462547022643
"ests",5.31417294904014,2.02827933520538,-4.11150948524234,4.30292017576756,3.21960547909687
"ests",5.05750180652937,2.02005837907288,-4.08238560994455,4.24410301723319,3.1794510642137
"ests",5.19881993769195,2.02238064335021,-4.13406708788268,4.32206092544192,3.27654184109925
"ests",5.26300331800027,1.9961830677785,-4.11368972624913,4.30028355514106,3.17752033135952
"ests",5.12297175153804,2.00513547725505,-4.11960744790411,4.33134709074853,3.18787050783457
"ests",5.1428089432827,1.99719908066102,-4.07888889967208,4.23907224109595,3.23298187119969
"ests",5.1821579550568,2.01357849428962,-4.14484655154031,4.35238225636324,3.20018344970817
"ests",5.21213360534915,2.02830544390498,-4.11405514020441,4.27456943042541,3.24604779340029
"ests",5.2360816878119,2.07299729295069,-4.15387228680383,4.36760325919059,3.26557826569437
"ests",5.11463354376297,2.02228191760889,-4.05201773264633,4.2151149918415,3.14367146971247
"ests",5.21033990903519,2.03163747923616,-4.10652690192329,4.30989710843881,3.14302452676429
"ests",5.21716838157884,2.06538673713713,-4.17064865058818,4.39459886423604,3.22994940264855
"ests",5.23508444936546,2.09009235971137,-4.18317652921374,4.36895236156008,3.33669136675231
"ests",5.25814580612647,2.04348532635971,-4.18766431659646,4.39154660896153,3.2887290780871
"ests",5.16735489141172,2.02803648076001,-4.12697448733663,4.31012060242739,3.20352715350886
"ests",5.1262431553449,2.01330290109788,-4.11118525750924,4.23847741609661,3.22677368010112
"ests",5.22671097093087,2.02699947212224,-4.07039920149556,4.24753385716242,3.15911582072348
"ests",5.17614476895767,2.01869596397121,-4.15050392598453,4.32731114140009,3.22447206912816
"ests",5.2759068101795,2.00007857839485,-4.13502939658677,4.27232049527488,3.25654893616557
"ests",5.18133135318703,2.02801265698511,-4.10384126925035,4.28786750668531,3.21153076235119
"ests",5.19620731271204,1.99253211070181,-4.0804004320607,4.28814342290981,3.17706209356693
"ests",5.15091865340753,1.98993683461427,-4.03367015905612,4.20798597443109,3.09009091381779
"ests",5.16023568943658,2.05816987777921,-4.09126878498009,4.27651711823674,3.17466204666246
"ests",5.05855025399729,2.03520034850121,-4.12663297622361,4.28364076207407,3.255821306397
"ests",5.19862581675411,2.04848943193951,-4.18407891134215,4.37905748964945,3.2725037188355
"ests",5.21708368118537,1.99012072447096,-4.10312597827019,4.28609249749197,3.17190821250554
"ests",5.12728682191531,1.9871410438557,-4.07513183105929,4.22887864256301,3.20113348464202
"ests",5.15042363150721,2.00445366756806,-4.10556329854879,4.30500755381031,3.19279403062701
"ests",5.14694117917465,2.01014437349303,-4.08561386693756,4.2642198412706,3.22436605540713
"ests",5.10679931280901,2.02610025370929,-4.0506248896974,4.19785869861577,3.11934447588887
"ests",5.15788309452017,2.02776401649562,-4.13746245485681,4.3388843443838,3.21063869858473
"ests",5.08924230806528,2.01419976603251,-4.15580197056234,4.33272972706646,3.2840592687011
"ests",5.1488051626676,2.05239728300312,-4.11061774028089,4.27564656731385,3.22816816683714
"ests",5.20643422443717,2.03561658427523,-4.14072199295899,4.3260850640671,3.29829258728866
"ests",5.22729180211163,2.01232458838387,-4.11313093559921,4.28814512909205,3.21679536960487
"ests",5.16679242473588,1.9862279890598,-4.11163548043975,4.29098761928472,3.23878717104294
"ests",5.0087853670125,2.0039312998491,-4.11268895580996,4.26996284493416,3.23694501477004
"ests",5.22666550909446,2.03584964723098,-4.11355426877764,4.29652485485786,3.17253736062844
"ests",5.33830749993129,2.04077273254059,-4.15575602859327,4.35485149335689,3.25649652231313
"ests",5.08920075969595,2.01775275008487,-4.07710928874473,4.23645491340793,3.14781982218573
"ests",5.2099516908585,2.05624363514126,-4.08897090837046,4.27963914350665,3.16624717159184
"ests",5.19404407192464,2.00356272025037,-4.09214437524843,4.27710759901423,3.13461709687626
"ests",5.04645650630615,2.00167068304493,-4.03959437499709,4.16144925300012,3.18986519698468
"ests",5.16951116611424,1.99989390159607,-4.09037162683933,4.26915649432539,3.21666427400981
"ests",5.13854857251148,2.00837162559616,-4.1005729781254,4.30895881880801,3.10574882742338
"ests",5.2152345119611,2.04128080092074,-4.11775271348663,4.27206272078333,3.25572335942075
"ests",5.31599790276305,2.10371222090005,-4.14133817931909,4.34577365781369,3.26909708749555
"ests",5.27317508056661,1.98663657793679,-4.1143162554675,4.30715081096815,3.23226331843045
"ests",5.06740349798621,1.98867054769295,-4.06972534084297,4.24023635948416,3.15686723021403
"ests",5.11197096321133,1.99013371414146,-4.06271904525956,4.23630316637292,3.16312979622547
"ests",5.23841825693079,2.06107506507335,-4.12548580021491,4.33795569717079,3.2057059991622
"ests",5.23088312566971,2.01052137354596,-4.13812951556655,4.3156653270477,3.2960746681594
"ests",5.13979192339933,2.02807180820335,-4.06688608374049,4.21793805843177,3.14882396854417
"ests",5.10014923981168,2.00862286801802,-4.02939743018752,4.1742483124634,3.1569998270469
"ests",5.20375472600347,2.05033522493495,-4.09406343275504,4.27341423724479,3.18611611310376
"ests",5.11651613483868,1.99538243899005,-4.05126172333808,4.21746229404423,3.15826006266994
"ests",5.17788166295885,2.02110864614249,-4.11071668945698,4.28045934990502,3.26812442352123
"ests",5.08142901664084,1.9833226067693,-4.04482312308433,4.20781083860177,3.14453797617158
"ests",5.15918434251913,2.07632965607722,-4.14438549506219,4.34981175835802,3.21680205734191
"ests",5.1909257415158,2.0271936069281,-4.19423619645652,4.38796456682091,3.31136246341924
"ests",5.19838986213467,1.99112385480422,-4.12800008110352,4.31514858047514,3.19851851730379
"ests",5.18084775349923,2.01609496728257,-4.09517218822311,4.29810372565091,3.19980471268438
"ests",5.27288911596105,2.00161642004018,-4.16715457171434,4.33439658064878,3.32039062041682
"ests",5.1367258392455,1.98285249661447,-4.09149652763594,4.22847473207038,3.24170081749937
"ests",5.17397213113753,1.96537910745561,-4.09960452408877,4.24336638836201,3.24831615269898
"ests",5.27550299947769,2.02659226788359,-4.16681357509708,4.37087049677236,3.28033336997122
"ests",5.17131582212368,2.07303330531132,-4.13754998789573,4.32507907899153,3.23526058415903
"ests",5.13172561823165,2.0202973377689,-4.09098772791169,4.27062737152075,3.19102858668391
"ests",5.24256801939639,2.05550116705034,-4.17001915981373,4.40203919307777,3.21928370383168
"ests",5.20722322922285,1.98675118315123,-4.1124324224343,4.28264501328075,3.18580496250218
"ests",5.16578560293443,2.02461401502298,-4.13469925975626,4.3086324385128,3.26411644668914
"ests",5.12791285390603,2.00765223670235,-4.02283475995128,4.17634814884581,3.11059034410623
"ests",5.10853063895,1.98367394120244,-4.09383108884207,4.23256816766952,3.18971168844786
"ests",5.22794781638311,2.03671864757158,-4.15501674727931,4.33693609664857,3.2750694482686
"ests",5.13031613804521,1.99039663905337,-4.08723245001158,4.23778618927352,3.23368367963069
"ests",5.13642067745311,2.02864666797515,-4.12145149706409,4.30088053993352,3.17749498970062
"ests",5.16545165380567,2.0263839517558,-4.11294211381315,4.29354182579722,3.17837302651823
"ests",5.12473100843177,1.97885788943923,-4.08888397827973,4.25102602561646,3.22952797015146
"ests",5.15402973681165,2.05727730363723,-4.14711083084391,4.31283572247213,3.25502116207287
"ests",5.14613090483511,2.00175140381667,-4.10852405620956,4.28093026843691,3.24434094723296
"ests",5.27787312063449,2.04494583595996,-4.12984181048709,4.35626557270013,3.23308134999565
"ests",5.11717526383112,1.96788347948382,-4.07785896943445,4.23089646806468,3.14598761177322
"ests",5.13129831807513,2.02390239335315,-4.10191375369556,4.27834511814187,3.2005003994453
"ests",5.12434660849483,2.01221596117681,-4.10489406387974,4.26827434453648,3.22689705833132
"ests",5.09682144737154,1.99655784071451,-4.06033777074558,4.22343280128902,3.17834775803731
"ests",5.12544875984497,2.02020089514316,-4.05152252606545,4.22350284015943,3.1368998122876
"ests",5.18210286725108,2.01280403708635,-4.1134726722534,4.29267331489383,3.215754120756
"ests",5.11353999955874,2.01495444069894,-4.03353948256184,4.1890469393445,3.15597387000145
"ests",5.11211461438588,2.03789807634124,-4.11519311825358,4.31427897323868,3.23414875278607
"ests",5.13106518033022,2.00474006522545,-4.0755082687836,4.26261266948536,3.15808780964664
"ests",5.15673898228406,1.99091751330843,-4.14296150483069,4.33464503682958,3.26113341454298
"ests",5.1535314185047,2.0243406680092,-4.09557156558749,4.25541305484334,3.17304633831095
"ests",5.21943107207859,2.05083622496218,-4.08680955040861,4.30555121632514,3.09550755854739
"ests",5.21819043497719,1.98392902969568,-4.10393034650661,4.29704338207855,3.15208513216253
"ests",5.17253063089262,2.02848381469964,-4.08033567345867,4.2421357053016,3.18729564445887
"ests",5.28737278221868,2.06319027315123,-4.15371134781877,4.37308630417025,3.24228249447293
"ests",5.05639331866329,1.97755608732867,-4.03486175262137,4.17545103090596,3.17936589911
"ests",5.17308913538938,2.03993011302383,-4.11729219826569,4.29474022639573,3.24274492109673
"ests",5.19362581538349,2.03200452067509,-4.15773014887192,4.3529878046583,3.32179156282111
"ests",5.16774413105068,2.07883020613178,-4.15954584603283,4.32811106409598,3.26844093520145
"ests",5.1369040071954,2.01938651386744,-4.11312455057413,4.25982050778377,3.21770846922061
"ests",5.16965553944126,2.02547498346644,-4.13091158728295,4.31148942158171,3.22827526014989
"ests",5.3130467298059,2.02562591518768,-4.15618543610908,4.35512659714277,3.26481666765397
"ests",5.12272703579355,1.99323262518557,-4.09121272395966,4.26131496525999,3.17766062585668
"ests",5.19726810301834,2.03491792926281,-4.14635233911082,4.33587376991948,3.24346211058735
"ests",5.27038847992041,2.03340966712698,-4.16838911129856,4.35850323061649,3.27091568003808
"ests",5.20532945813252,2.06431826842188,-4.11294529975943,4.30877126153125,3.14398388334031
"ests",5.11559969660547,2.00127909373131,-4.05354424329507,4.2331054713379,3.1004940587928
"ests",5.1892115670082,2.02972195134955,-4.11268130016968,4.29137625726425,3.23519607267256
"ests",5.14699844152381,2.03177399316536,-4.08253171131348,4.24550616517102,3.2341670154076
"ests",5.21049723329598,1.99598940047859,-4.13793200086218,4.30426215981269,3.24521042118392
"ests",5.06318413449532,2.03292034346957,-4.06543856082015,4.2214583558703,3.13365025318294
"ests",5.182199622503,2.01030667183151,-4.10042612327718,4.27754030413408,3.21370857004659
"ests",5.35489630798338,2.05117872729009,-4.13108850377101,4.32124510006442,3.20496529232675
"ests",5.10369044506982,2.01009639983819,-4.05163083389574,4.23053577868761,3.12681058746671
"ests",5.12542093243308,2.00283527343272,-4.02123137812882,4.16010662558524,3.12035015396131
"ests",5.21885703547163,2.01447800303343,-4.09131443833415,4.29594127095379,3.18987967245981
"ests",5.25908883711333,2.04008797666282,-4.14707373605957,4.33096476781663,3.19915631472928
"ests",5.28259032369195,1.97934983684469,-4.13113999658054,4.27675049945828,3.27849899568928
"ests",5.23870562761158,2.03716325485348,-4.1521914919052,4.34461524552867,3.29217118585801
"ests",5.25682488728113,2.00641434779908,-4.11374628156042,4.28126201412926,3.21901409595905
"ests",5.12501888425717,1.97544341405767,-4.11608382379787,4.30828545694452,3.15831080854327
"ests",5.14911527579976,2.00880655179474,-4.1175621504765,4.28315957909508,3.23137129816533
"ests",5.21260537219372,2.07247564191178,-4.0898852817209,4.24070334569774,3.2143163966479
"ests",5.25316247206954,2.0229428096735,-4.14600105718835,4.36430727639419,3.22572855390669
"ests",5.19434250281886,1.99977109349385,-4.07321515567909,4.250771247002,3.1681243244893
"ests",5.29520295219437,2.05250575755145,-4.13371675124354,4.32984208032427,3.22264492362426
"ests",5.16238959964382,2.03264213867166,-4.15417367340508,4.32956935963354,3.25445542749991
"ests",5.1492155417738,1.96675273858611,-4.05999510321787,4.23613291370749,3.12199773489016
"ests",5.16655858021511,2.00833517975297,-4.13068479970439,4.34004077573448,3.19216349588772
"ests",5.23058377034621,2.04488948994583,-4.12045950025011,4.27974590288023,3.2508854531631
"ests",5.23374553167053,2.06123822331935,-4.11717809957959,4.30864446791007,3.26660039701015
"ests",5.17395006355234,2.02934279365323,-4.09507485332197,4.2326801089327,3.24360615011012
"ests",5.24052852534818,2.02773104762802,-4.07741452813174,4.23018592179404,3.29169018919418
"ests",5.16250460022403,2.0485188082102,-4.09625864681565,4.2457126482267,3.25297749626705
"ests",5.24337394622286,2.01896893159435,-4.11866911131579,4.319723768529,3.17357421620066
"ests",5.10888310981846,1.98111076045121,-4.06089804828525,4.23730661908203,3.15651144594627
"ests",5.1137765606923,2.01202740229276,-4.06905639961287,4.22103053946228,3.1732288653852
"ests",5.27521354531458,2.02203837780393,-4.11199930302602,4.29599615367495,3.22828791090241
"ests",5.1943744960902,2.03061057288263,-4.16021073328666,4.36321429554677,3.25371672665112
"ests",5.19742682081803,2.00060033737262,-4.10281656624844,4.25862523989273,3.23840644318844
"ests",5.20966370468354,1.9946447268869,-4.1158694204224,4.29566583882368,3.18498545376136
"ests",5.23036714989877,2.02076235289043,-4.10052127238928,4.27375466302321,3.1735544118583
"ests",5.19997182245961,1.9992057438228,-4.0688923448353,4.221070330621,3.17249295320495
"ests",5.24133435731357,2.03186503439459,-4.19904148927177,4.38330350851384,3.364594426339
"ests",5.14362550873378,2.04339225930931,-4.11052696946418,4.28107714431699,3.17240029441024
"ests",5.16534115404244,2.04927233101395,-4.09091309707542,4.26155095890906,3.20693492354539
"ests",5.22901395016002,2.00430576966437,-4.1555524781645,4.32799805854148,3.2547546924038
"ests",5.19879335440436,1.9800902597722,-4.10758532097291,4.29821902353047,3.2263594676264
"ests",5.08748335079955,2.02416477612682,-4.0613830402351,4.21426579845927,3.19145671344259
"ests",5.14016803029746,2.01004120548952,-4.12923902580958,4.28190370352895,3.2929379569168
"ests",5.20233472853239,2.02618685374597,-4.14131778934235,4.33292941592652,3.25853307918967
"ests",5.20447129397876,2.03142508376796,-4.11992983438193,4.29739257064238,3.20347452966433
"ests",5.21562062082398,2.05028361077117,-4.15054604448919,4.37751347670672,3.19400604308269
