from,to,dep.var.id,wave,sim
2,3,1,1,145
2,5,1,1,145
3,2,1,1,145
3,5,1,1,145
4,5,1,1,145
5,2,1,1,145
5,3,1,1,145
5,4,1,1,145
6,12,1,1,145
6,13,1,1,145
12,6,1,1,145
12,13,1,1,145
13,6,1,1,145
13,12,1,1,145
13,16,1,1,145
16,NA,NA,1,145
2,NA,NA,2,145
3,5,1,2,145
4,NA,NA,2,145
5,3,1,2,145
5,9,1,2,145
6,8,1,2,145
6,13,1,2,145
8,6,1,2,145
8,9,1,2,145
9,5,1,2,145
9,8,1,2,145
10,4,1,2,145
10,11,1,2,145
11,10,1,2,145
13,NA,NA,2,145
14,10,1,2,145
16,2,1,2,145
2,3,1,1,146
2,12,1,1,146
3,12,1,1,146
3,13,1,1,146
5,NA,NA,1,146
6,12,1,1,146
7,6,1,1,146
8,5,1,1,146
9,NA,NA,1,146
10,11,1,1,146
10,14,1,1,146
11,10,1,1,146
12,3,1,1,146
12,6,1,1,146
12,13,1,1,146
13,3,1,1,146
13,12,1,1,146
14,10,1,1,146
14,11,1,1,146
15,12,1,1,146
16,9,1,1,146
5,9,1,2,146
6,5,1,2,146
6,8,1,2,146
6,9,1,2,146
8,9,1,2,146
9,5,1,2,146
9,8,1,2,146
2,12,1,1,147
2,13,1,1,147
4,16,1,1,147
6,12,1,1,147
7,10,1,1,147
10,7,1,1,147
11,14,1,1,147
12,2,1,1,147
12,13,1,1,147
13,2,1,1,147
13,12,1,1,147
14,11,1,1,147
15,6,1,1,147
16,4,1,1,147
3,NA,NA,2,147
5,9,1,2,147
8,NA,NA,2,147
9,5,1,2,147
9,8,1,2,147
10,11,1,2,147
10,14,1,2,147
11,3,1,2,147
12,13,1,2,147
13,NA,NA,2,147
14,10,1,2,147
14,16,1,2,147
16,NA,NA,2,147
2,NA,NA,1,148
3,2,1,1,148
3,15,1,1,148
6,12,1,1,148
6,13,1,1,148
8,10,1,1,148
10,8,1,1,148
10,11,1,1,148
11,10,1,1,148
12,6,1,1,148
12,11,1,1,148
12,13,1,1,148
13,6,1,1,148
13,12,1,1,148
15,NA,NA,1,148
5,7,1,2,148
5,9,1,2,148
6,8,1,2,148
6,9,1,2,148
7,5,1,2,148
8,6,1,2,148
9,5,1,2,148
10,11,1,2,148
11,NA,NA,2,148
2,3,1,1,149
2,12,1,1,149
2,13,1,1,149
3,2,1,1,149
3,6,1,1,149
3,12,1,1,149
4,5,1,1,149
5,4,1,1,149
6,3,1,1,149
7,NA,NA,1,149
8,9,1,1,149
8,10,1,1,149
9,8,1,1,149
10,7,1,1,149
10,8,1,1,149
10,9,1,1,149
11,14,1,1,149
12,2,1,1,149
12,3,1,1,149
12,13,1,1,149
13,2,1,1,149
13,12,1,1,149
14,NA,NA,1,149
3,NA,NA,2,149
4,13,1,2,149
5,3,1,2,149
5,9,1,2,149
6,8,1,2,149
6,9,1,2,149
6,13,1,2,149
8,6,1,2,149
9,NA,NA,2,149
10,11,1,2,149
10,14,1,2,149
11,10,1,2,149
12,NA,NA,2,149
13,12,1,2,149
14,NA,NA,2,149
1,7,1,1,150
2,3,1,1,150
2,13,1,1,150
3,2,1,1,150
3,5,1,1,150
5,3,1,1,150
5,15,1,1,150
6,NA,NA,1,150
7,10,1,1,150
8,9,1,1,150
9,NA,NA,1,150
10,7,1,1,150
12,2,1,1,150
12,6,1,1,150
12,13,1,1,150
13,1,1,1,150
13,2,1,1,150
13,12,1,1,150
15,NA,NA,1,150
5,9,1,2,150
6,9,1,2,150
6,13,1,2,150
8,6,1,2,150
8,9,1,2,150
9,5,1,2,150
9,6,1,2,150
9,8,1,2,150
10,11,1,2,150
10,14,1,2,150
11,10,1,2,150
11,14,1,2,150
13,6,1,2,150
14,10,1,2,150
14,11,1,2,150
2,3,1,1,151
2,5,1,1,151
3,2,1,1,151
3,5,1,1,151
4,5,1,1,151
4,11,1,1,151
5,2,1,1,151
5,3,1,1,151
5,4,1,1,151
6,12,1,1,151
6,13,1,1,151
10,4,1,1,151
11,15,1,1,151
12,6,1,1,151
13,6,1,1,151
15,NA,NA,1,151
2,11,1,2,151
3,6,1,2,151
5,8,1,2,151
5,9,1,2,151
6,5,1,2,151
6,8,1,2,151
6,9,1,2,151
8,5,1,2,151
8,6,1,2,151
8,9,1,2,151
9,5,1,2,151
9,6,1,2,151
9,8,1,2,151
9,16,1,2,151
10,11,1,2,151
11,10,1,2,151
12,13,1,2,151
13,12,1,2,151
14,10,1,2,151
16,9,1,2,151
1,4,1,1,152
2,3,1,1,152
2,5,1,1,152
3,2,1,1,152
3,5,1,1,152
4,1,1,1,152
5,2,1,1,152
5,3,1,1,152
8,2,1,1,152
10,11,1,1,152
10,14,1,1,152
11,10,1,1,152
11,14,1,1,152
12,NA,NA,1,152
13,12,1,1,152
14,10,1,1,152
14,11,1,1,152
1,NA,NA,2,152
2,12,1,2,152
3,1,1,2,152
5,6,1,2,152
6,5,1,2,152
6,13,1,2,152
8,9,1,2,152
9,2,1,2,152
9,5,1,2,152
9,8,1,2,152
11,14,1,2,152
12,NA,NA,2,152
13,6,1,2,152
14,11,1,2,152
2,5,1,1,153
2,12,1,1,153
3,2,1,1,153
3,5,1,1,153
4,NA,NA,1,153
5,2,1,1,153
5,3,1,1,153
5,10,1,1,153
7,NA,NA,1,153
8,4,1,1,153
8,9,1,1,153
8,11,1,1,153
9,8,1,1,153
9,11,1,1,153
10,7,1,1,153
10,11,1,1,153
10,14,1,1,153
11,8,1,1,153
11,10,1,1,153
12,2,1,1,153
14,10,1,1,153
16,11,1,1,153
1,NA,NA,2,153
5,9,1,2,153
6,8,1,2,153
6,9,1,2,153
7,13,1,2,153
8,5,1,2,153
8,6,1,2,153
8,9,1,2,153
9,5,1,2,153
9,6,1,2,153
9,8,1,2,153
10,11,1,2,153
10,14,1,2,153
11,1,1,2,153
11,10,1,2,153
12,1,1,2,153
13,NA,NA,2,153
14,10,1,2,153
2,3,1,1,154
3,2,1,1,154
6,12,1,1,154
7,10,1,1,154
8,9,1,1,154
9,8,1,1,154
10,7,1,1,154
10,11,1,1,154
10,14,1,1,154
11,NA,NA,1,154
12,6,1,1,154
12,13,1,1,154
13,6,1,1,154
13,12,1,1,154
14,10,1,1,154
14,12,1,1,154
5,6,1,2,154
5,9,1,2,154
6,5,1,2,154
6,8,1,2,154
6,9,1,2,154
6,13,1,2,154
8,6,1,2,154
8,9,1,2,154
9,5,1,2,154
9,6,1,2,154
9,8,1,2,154
10,NA,NA,2,154
11,10,1,2,154
12,13,1,2,154
13,6,1,2,154
13,12,1,2,154
2,3,1,1,155
2,6,1,1,155
2,12,1,1,155
3,2,1,1,155
4,7,1,1,155
6,12,1,1,155
6,13,1,1,155
7,4,1,1,155
10,11,1,1,155
10,14,1,1,155
11,NA,NA,1,155
12,2,1,1,155
12,6,1,1,155
12,13,1,1,155
12,14,1,1,155
12,15,1,1,155
13,2,1,1,155
13,6,1,1,155
13,12,1,1,155
14,10,1,1,155
14,11,1,1,155
14,12,1,1,155
15,12,1,1,155
1,NA,NA,2,155
5,1,1,2,155
5,9,1,2,155
6,5,1,2,155
6,8,1,2,155
6,9,1,2,155
6,13,1,2,155
7,6,1,2,155
8,6,1,2,155
9,5,1,2,155
9,6,1,2,155
9,8,1,2,155
10,11,1,2,155
11,10,1,2,155
12,13,1,2,155
12,14,1,2,155
13,5,1,2,155
13,6,1,2,155
13,12,1,2,155
14,12,1,2,155
2,5,1,1,156
2,9,1,1,156
3,11,1,1,156
5,2,1,1,156
6,9,1,1,156
6,12,1,1,156
8,9,1,1,156
8,10,1,1,156
8,11,1,1,156
9,8,1,1,156
9,10,1,1,156
10,9,1,1,156
10,11,1,1,156
10,14,1,1,156
11,10,1,1,156
11,14,1,1,156
12,6,1,1,156
12,13,1,1,156
12,15,1,1,156
13,6,1,1,156
13,12,1,1,156
14,11,1,1,156
15,12,1,1,156
1,NA,NA,2,156
5,9,1,2,156
6,5,1,2,156
8,NA,NA,2,156
9,5,1,2,156
9,8,1,2,156
10,11,1,2,156
11,10,1,2,156
12,13,1,2,156
13,NA,NA,2,156
16,1,1,2,156
4,5,1,1,157
5,4,1,1,157
6,12,1,1,157
10,11,1,1,157
11,10,1,1,157
12,6,1,1,157
13,12,1,1,157
14,15,1,1,157
15,14,1,1,157
5,8,1,2,157
5,9,1,2,157
6,8,1,2,157
6,9,1,2,157
6,13,1,2,157
8,NA,NA,2,157
9,5,1,2,157
9,15,1,2,157
10,11,1,2,157
10,14,1,2,157
11,10,1,2,157
11,14,1,2,157
12,13,1,2,157
13,12,1,2,157
14,10,1,2,157
14,11,1,2,157
15,14,1,2,157
1,NA,NA,1,158
2,3,1,1,158
3,NA,NA,1,158
5,1,1,1,158
6,12,1,1,158
8,9,1,1,158
8,11,1,1,158
9,NA,NA,1,158
10,11,1,1,158
10,14,1,1,158
11,10,1,1,158
12,6,1,1,158
13,5,1,1,158
14,10,1,1,158
16,13,1,1,158
1,6,1,2,158
2,12,1,2,158
3,NA,NA,2,158
4,12,1,2,158
5,3,1,2,158
5,9,1,2,158
6,NA,NA,2,158
8,9,1,2,158
9,8,1,2,158
10,11,1,2,158
10,14,1,2,158
11,3,1,2,158
11,10,1,2,158
11,14,1,2,158
12,2,1,2,158
12,13,1,2,158
13,6,1,2,158
13,12,1,2,158
14,10,1,2,158
14,11,1,2,158
16,9,1,2,158
2,3,1,1,159
2,5,1,1,159
2,11,1,1,159
2,13,1,1,159
3,2,1,1,159
3,5,1,1,159
5,2,1,1,159
5,3,1,1,159
6,7,1,1,159
6,12,1,1,159
7,10,1,1,159
10,7,1,1,159
10,11,1,1,159
11,2,1,1,159
11,3,1,1,159
11,10,1,1,159
11,13,1,1,159
12,2,1,1,159
12,6,1,1,159
12,13,1,1,159
13,2,1,1,159
13,11,1,1,159
13,12,1,1,159
2,NA,NA,2,159
3,2,1,2,159
6,8,1,2,159
6,9,1,2,159
6,13,1,2,159
8,9,1,2,159
9,NA,NA,2,159
10,11,1,2,159
10,14,1,2,159
11,10,1,2,159
11,14,1,2,159
12,NA,NA,2,159
13,12,1,2,159
14,10,1,2,159
14,11,1,2,159
1,7,1,1,160
2,3,1,1,160
3,2,1,1,160
3,12,1,1,160
6,13,1,1,160
7,NA,NA,1,160
8,9,1,1,160
9,8,1,1,160
10,11,1,1,160
10,14,1,1,160
11,10,1,1,160
11,14,1,1,160
12,3,1,1,160
12,13,1,1,160
13,2,1,1,160
13,6,1,1,160
13,12,1,1,160
14,7,1,1,160
14,10,1,1,160
14,11,1,1,160
16,12,1,1,160
1,10,1,2,160
3,5,1,2,160
5,3,1,2,160
5,9,1,2,160
5,16,1,2,160
6,8,1,2,160
6,9,1,2,160
6,13,1,2,160
8,NA,NA,2,160
9,5,1,2,160
9,16,1,2,160
10,11,1,2,160
10,14,1,2,160
11,10,1,2,160
11,14,1,2,160
13,14,1,2,160
14,11,1,2,160
16,5,1,2,160
16,9,1,2,160
1,2,1,1,161
2,1,1,1,161
2,3,1,1,161
3,2,1,1,161
6,12,1,1,161
6,13,1,1,161
9,NA,NA,1,161
10,11,1,1,161
10,14,1,1,161
11,14,1,1,161
12,6,1,1,161
12,13,1,1,161
13,6,1,1,161
13,9,1,1,161
13,12,1,1,161
14,10,1,1,161
14,11,1,1,161
16,11,1,1,161
2,12,1,2,161
5,NA,NA,2,161
6,5,1,2,161
6,9,1,2,161
6,13,1,2,161
7,10,1,2,161
8,5,1,2,161
8,9,1,2,161
9,5,1,2,161
9,8,1,2,161
9,13,1,2,161
10,7,1,2,161
10,11,1,2,161
10,14,1,2,161
11,7,1,2,161
11,10,1,2,161
12,13,1,2,161
13,6,1,2,161
13,12,1,2,161
14,10,1,2,161
1,13,1,1,162
2,NA,NA,1,162
3,2,1,1,162
4,14,1,1,162
5,3,1,1,162
8,NA,NA,1,162
10,11,1,1,162
10,14,1,1,162
11,10,1,1,162
12,NA,NA,1,162
13,12,1,1,162
14,10,1,1,162
15,8,1,1,162
2,15,1,2,162
5,9,1,2,162
6,5,1,2,162
6,8,1,2,162
6,9,1,2,162
6,13,1,2,162
8,6,1,2,162
8,9,1,2,162
9,5,1,2,162
9,6,1,2,162
9,8,1,2,162
10,11,1,2,162
10,14,1,2,162
11,10,1,2,162
12,NA,NA,2,162
13,12,1,2,162
13,16,1,2,162
14,10,1,2,162
15,NA,NA,2,162
16,13,1,2,162
3,6,1,1,163
3,12,1,1,163
4,9,1,1,163
6,3,1,1,163
6,12,1,1,163
8,11,1,1,163
9,4,1,1,163
10,14,1,1,163
11,8,1,1,163
12,6,1,1,163
12,13,1,1,163
13,12,1,1,163
14,10,1,1,163
14,11,1,1,163
2,11,1,2,163
3,12,1,2,163
5,9,1,2,163
6,8,1,2,163
8,9,1,2,163
9,5,1,2,163
9,16,1,2,163
10,11,1,2,163
11,10,1,2,163
12,NA,NA,2,163
13,12,1,2,163
16,9,1,2,163
1,10,1,1,164
2,12,1,1,164
3,6,1,1,164
3,12,1,1,164
4,3,1,1,164
6,2,1,1,164
6,3,1,1,164
6,12,1,1,164
10,1,1,1,164
10,11,1,1,164
10,14,1,1,164
11,10,1,1,164
11,16,1,1,164
12,2,1,1,164
12,6,1,1,164
12,13,1,1,164
13,2,1,1,164
13,6,1,1,164
13,12,1,1,164
14,10,1,1,164
16,10,1,1,164
16,11,1,1,164
1,2,1,2,164
2,NA,NA,2,164
5,9,1,2,164
6,5,1,2,164
6,9,1,2,164
8,9,1,2,164
9,8,1,2,164
10,11,1,2,164
10,14,1,2,164
11,10,1,2,164
11,14,1,2,164
12,6,1,2,164
12,13,1,2,164
13,NA,NA,2,164
14,10,1,2,164
14,11,1,2,164
16,9,1,2,164
4,8,1,1,165
5,16,1,1,165
6,12,1,1,165
7,12,1,1,165
8,4,1,1,165
8,9,1,1,165
9,8,1,1,165
10,14,1,1,165
12,6,1,1,165
12,7,1,1,165
14,10,1,1,165
16,NA,NA,1,165
1,8,1,2,165
5,9,1,2,165
6,9,1,2,165
6,12,1,2,165
6,13,1,2,165
8,NA,NA,2,165
9,5,1,2,165
9,6,1,2,165
10,11,1,2,165
10,14,1,2,165
10,15,1,2,165
11,10,1,2,165
11,14,1,2,165
12,6,1,2,165
12,13,1,2,165
13,6,1,2,165
13,12,1,2,165
14,10,1,2,165
15,13,1,2,165
1,16,1,1,166
2,5,1,1,166
2,15,1,1,166
3,2,1,1,166
3,5,1,1,166
3,6,1,1,166
3,12,1,1,166
3,13,1,1,166
3,15,1,1,166
5,2,1,1,166
5,3,1,1,166
5,6,1,1,166
5,13,1,1,166
5,15,1,1,166
6,2,1,1,166
6,3,1,1,166
6,5,1,1,166
6,12,1,1,166
6,13,1,1,166
6,15,1,1,166
7,10,1,1,166
7,14,1,1,166
9,11,1,1,166
10,7,1,1,166
10,14,1,1,166
11,9,1,1,166
11,14,1,1,166
12,2,1,1,166
12,6,1,1,166
13,NA,NA,1,166
14,7,1,1,166
14,10,1,1,166
14,11,1,1,166
15,3,1,1,166
15,5,1,1,166
16,NA,NA,1,166
3,5,1,2,166
3,9,1,2,166
5,3,1,2,166
5,9,1,2,166
6,8,1,2,166
6,9,1,2,166
6,13,1,2,166
8,6,1,2,166
8,9,1,2,166
9,5,1,2,166
9,8,1,2,166
10,14,1,2,166
13,6,1,2,166
13,8,1,2,166
14,10,1,2,166
2,NA,NA,1,167
3,6,1,1,167
3,11,1,1,167
5,2,1,1,167
6,3,1,1,167
6,11,1,1,167
7,10,1,1,167
8,3,1,1,167
10,7,1,1,167
10,11,1,1,167
10,14,1,1,167
11,8,1,1,167
11,10,1,1,167
11,14,1,1,167
12,NA,NA,1,167
14,10,1,1,167
14,11,1,1,167
16,12,1,1,167
2,14,1,2,167
3,NA,NA,2,167
4,12,1,2,167
5,3,1,2,167
6,5,1,2,167
6,8,1,2,167
6,9,1,2,167
6,13,1,2,167
7,12,1,2,167
8,6,1,2,167
8,9,1,2,167
9,6,1,2,167
9,8,1,2,167
10,2,1,2,167
12,NA,NA,2,167
13,NA,NA,2,167
14,NA,NA,2,167
2,NA,NA,1,168
5,NA,NA,1,168
6,12,1,1,168
7,10,1,1,168
8,2,1,1,168
9,5,1,1,168
10,7,1,1,168
10,11,1,1,168
10,14,1,1,168
11,10,1,1,168
12,6,1,1,168
12,11,1,1,168
12,13,1,1,168
13,11,1,1,168
13,12,1,1,168
14,7,1,1,168
14,10,1,1,168
14,11,1,1,168
3,5,1,2,168
5,3,1,2,168
5,9,1,2,168
6,9,1,2,168
6,12,1,2,168
6,13,1,2,168
8,9,1,2,168
9,5,1,2,168
9,6,1,2,168
9,8,1,2,168
9,13,1,2,168
10,11,1,2,168
10,14,1,2,168
11,NA,NA,2,168
12,6,1,2,168
12,13,1,2,168
13,5,1,2,168
13,6,1,2,168
13,9,1,2,168
13,12,1,2,168
14,10,1,2,168
14,11,1,2,168
15,9,1,2,168
1,9,1,1,169
2,NA,NA,1,169
4,11,1,1,169
6,16,1,1,169
9,NA,NA,1,169
10,11,1,1,169
11,4,1,1,169
11,10,1,1,169
15,2,1,1,169
16,6,1,1,169
4,9,1,2,169
5,8,1,2,169
5,9,1,2,169
6,NA,NA,2,169
8,5,1,2,169
8,9,1,2,169
9,5,1,2,169
9,6,1,2,169
9,8,1,2,169
10,11,1,2,169
10,14,1,2,169
11,10,1,2,169
11,14,1,2,169
12,10,1,2,169
12,13,1,2,169
13,12,1,2,169
13,15,1,2,169
14,11,1,2,169
15,NA,NA,2,169
2,3,1,1,170
3,2,1,1,170
5,16,1,1,170
6,7,1,1,170
6,12,1,1,170
7,6,1,1,170
7,10,1,1,170
7,14,1,1,170
8,NA,NA,1,170
9,8,1,1,170
10,7,1,1,170
10,14,1,1,170
11,12,1,1,170
12,13,1,1,170
13,2,1,1,170
13,12,1,1,170
14,7,1,1,170
14,10,1,1,170
14,11,1,1,170
16,NA,NA,1,170
1,4,1,2,170
3,6,1,2,170
4,1,1,2,170
5,9,1,2,170
5,10,1,2,170
6,3,1,2,170
6,8,1,2,170
8,6,1,2,170
9,5,1,2,170
10,11,1,2,170
10,12,1,2,170
11,10,1,2,170
12,13,1,2,170
13,12,1,2,170
14,11,1,2,170
2,3,1,1,171
3,2,1,1,171
3,12,1,1,171
6,12,1,1,171
6,13,1,1,171
6,16,1,1,171
7,10,1,1,171
7,11,1,1,171
8,NA,NA,1,171
10,14,1,1,171
11,NA,NA,1,171
12,3,1,1,171
12,6,1,1,171
12,13,1,1,171
13,6,1,1,171
13,12,1,1,171
13,14,1,1,171
14,10,1,1,171
15,8,1,1,171
16,6,1,1,171
1,3,1,2,171
2,NA,NA,2,171
3,NA,NA,2,171
4,NA,NA,2,171
5,6,1,2,171
5,7,1,2,171
5,9,1,2,171
6,5,1,2,171
6,13,1,2,171
7,5,1,2,171
8,NA,NA,2,171
9,5,1,2,171
9,8,1,2,171
9,16,1,2,171
10,7,1,2,171
10,11,1,2,171
11,10,1,2,171
12,2,1,2,171
12,13,1,2,171
13,12,1,2,171
15,4,1,2,171
16,9,1,2,171
16,10,1,2,171
2,7,1,1,172
3,8,1,1,172
3,15,1,1,172
7,2,1,1,172
7,13,1,1,172
8,3,1,1,172
12,NA,NA,1,172
13,2,1,1,172
13,7,1,1,172
13,12,1,1,172
15,NA,NA,1,172
2,12,1,2,172
2,14,1,2,172
3,5,1,2,172
3,15,1,2,172
5,3,1,2,172
6,5,1,2,172
6,13,1,2,172
8,9,1,2,172
9,15,1,2,172
10,14,1,2,172
11,14,1,2,172
12,13,1,2,172
13,6,1,2,172
13,12,1,2,172
14,10,1,2,172
14,11,1,2,172
15,NA,NA,2,172
16,9,1,2,172
1,5,1,1,173
2,3,1,1,173
2,12,1,1,173
2,13,1,1,173
3,2,1,1,173
3,6,1,1,173
3,12,1,1,173
5,3,1,1,173
6,3,1,1,173
6,12,1,1,173
7,11,1,1,173
8,9,1,1,173
9,8,1,1,173
11,7,1,1,173
12,2,1,1,173
12,6,1,1,173
12,13,1,1,173
13,2,1,1,173
13,12,1,1,173
15,11,1,1,173
2,12,1,2,173
3,5,1,2,173
4,12,1,2,173
5,3,1,2,173
5,9,1,2,173
6,9,1,2,173
9,NA,NA,2,173
10,11,1,2,173
11,10,1,2,173
12,NA,NA,2,173
4,10,1,1,174
6,12,1,1,174
7,10,1,1,174
7,11,1,1,174
8,9,1,1,174
8,10,1,1,174
9,8,1,1,174
9,10,1,1,174
10,8,1,1,174
11,14,1,1,174
12,6,1,1,174
14,11,1,1,174
5,NA,NA,2,174
6,5,1,2,174
6,8,1,2,174
6,13,1,2,174
8,NA,NA,2,174
9,8,1,2,174
9,16,1,2,174
10,11,1,2,174
10,14,1,2,174
11,10,1,2,174
11,14,1,2,174
12,13,1,2,174
12,15,1,2,174
13,12,1,2,174
13,15,1,2,174
14,10,1,2,174
14,11,1,2,174
15,12,1,2,174
15,13,1,2,174
16,5,1,2,174
16,9,1,2,174
2,3,1,1,175
2,12,1,1,175
2,13,1,1,175
3,2,1,1,175
7,10,1,1,175
10,7,1,1,175
10,11,1,1,175
10,14,1,1,175
11,10,1,1,175
11,14,1,1,175
12,2,1,1,175
12,13,1,1,175
13,2,1,1,175
13,12,1,1,175
14,10,1,1,175
14,11,1,1,175
2,12,1,2,175
5,9,1,2,175
6,5,1,2,175
6,8,1,2,175
8,NA,NA,2,175
9,5,1,2,175
9,8,1,2,175
10,11,1,2,175
10,14,1,2,175
11,10,1,2,175
11,14,1,2,175
11,16,1,2,175
12,13,1,2,175
13,12,1,2,175
14,10,1,2,175
14,11,1,2,175
16,NA,NA,2,175
2,NA,NA,1,176
5,7,1,1,176
6,12,1,1,176
7,NA,NA,1,176
8,11,1,1,176
11,8,1,1,176
12,2,1,1,176
5,9,1,2,176
6,8,1,2,176
8,6,1,2,176
9,16,1,2,176
10,11,1,2,176
10,14,1,2,176
11,10,1,2,176
12,13,1,2,176
12,15,1,2,176
13,12,1,2,176
13,15,1,2,176
14,10,1,2,176
15,12,1,2,176
16,9,1,2,176
2,5,1,1,177
2,16,1,1,177
3,5,1,1,177
3,6,1,1,177
3,12,1,1,177
4,10,1,1,177
5,2,1,1,177
5,3,1,1,177
5,15,1,1,177
6,3,1,1,177
6,12,1,1,177
8,9,1,1,177
8,15,1,1,177
9,8,1,1,177
9,10,1,1,177
10,9,1,1,177
10,14,1,1,177
12,6,1,1,177
13,12,1,1,177
14,9,1,1,177
14,10,1,1,177
15,5,1,1,177
16,2,1,1,177
16,5,1,1,177
5,9,1,2,177
6,13,1,2,177
8,9,1,2,177
8,16,1,2,177
9,8,1,2,177
9,16,1,2,177
10,11,1,2,177
10,14,1,2,177
11,10,1,2,177
11,14,1,2,177
12,13,1,2,177
13,6,1,2,177
13,12,1,2,177
14,10,1,2,177
14,11,1,2,177
16,9,1,2,177
1,8,1,1,178
2,3,1,1,178
2,5,1,1,178
3,2,1,1,178
3,5,1,1,178
5,2,1,1,178
6,NA,NA,1,178
8,NA,NA,1,178
10,14,1,1,178
11,NA,NA,1,178
12,6,1,1,178
12,13,1,1,178
13,NA,NA,1,178
14,10,1,1,178
14,11,1,1,178
15,8,1,1,178
2,12,1,2,178
3,11,1,2,178
5,9,1,2,178
5,15,1,2,178
6,5,1,2,178
6,8,1,2,178
6,13,1,2,178
8,NA,NA,2,178
9,5,1,2,178
10,11,1,2,178
10,14,1,2,178
11,10,1,2,178
11,14,1,2,178
11,16,1,2,178
12,6,1,2,178
12,13,1,2,178
13,6,1,2,178
14,10,1,2,178
14,11,1,2,178
15,5,1,2,178
15,9,1,2,178
16,11,1,2,178
2,5,1,1,179
3,4,1,1,179
3,5,1,1,179
3,6,1,1,179
4,3,1,1,179
4,5,1,1,179
5,2,1,1,179
5,3,1,1,179
5,4,1,1,179
6,3,1,1,179
7,15,1,1,179
8,NA,NA,1,179
9,8,1,1,179
9,11,1,1,179
10,11,1,1,179
11,9,1,1,179
11,10,1,1,179
12,13,1,1,179
13,NA,NA,1,179
15,NA,NA,1,179
5,9,1,2,179
6,13,1,2,179
8,9,1,2,179
9,8,1,2,179
10,11,1,2,179
10,14,1,2,179
11,10,1,2,179
11,14,1,2,179
13,NA,NA,2,179
14,10,1,2,179
14,11,1,2,179
1,NA,NA,1,180
2,5,1,1,180
3,1,1,1,180
4,NA,NA,1,180
5,2,1,1,180
5,3,1,1,180
5,4,1,1,180
6,13,1,1,180
6,16,1,1,180
10,14,1,1,180
13,6,1,1,180
13,16,1,1,180
14,10,1,1,180
15,16,1,1,180
16,6,1,1,180
16,13,1,1,180
2,12,1,2,180
3,5,1,2,180
3,9,1,2,180
5,3,1,2,180
5,9,1,2,180
6,5,1,2,180
6,8,1,2,180
6,13,1,2,180
7,15,1,2,180
8,6,1,2,180
9,5,1,2,180
9,8,1,2,180
11,9,1,2,180
12,13,1,2,180
13,6,1,2,180
13,12,1,2,180
15,NA,NA,2,180
16,9,1,2,180
1,3,1,1,181
3,6,1,1,181
3,8,1,1,181
3,12,1,1,181
3,13,1,1,181
3,15,1,1,181
4,11,1,1,181
6,3,1,1,181
6,9,1,1,181
6,10,1,1,181
6,12,1,1,181
6,13,1,1,181
7,13,1,1,181
8,NA,NA,1,181
9,4,1,1,181
9,6,1,1,181
9,10,1,1,181
10,9,1,1,181
11,7,1,1,181
11,14,1,1,181
12,3,1,1,181
12,6,1,1,181
12,13,1,1,181
13,3,1,1,181
13,6,1,1,181
13,12,1,1,181
14,11,1,1,181
15,3,1,1,181
4,NA,NA,2,181
5,NA,NA,2,181
7,4,1,2,181
8,9,1,2,181
9,5,1,2,181
9,8,1,2,181
10,11,1,2,181
10,14,1,2,181
11,10,1,2,181
12,NA,NA,2,181
13,12,1,2,181
14,10,1,2,181
4,6,1,1,182
4,12,1,1,182
6,4,1,1,182
6,12,1,1,182
8,NA,NA,1,182
9,8,1,1,182
9,10,1,1,182
10,NA,NA,1,182
12,4,1,1,182
12,6,1,1,182
12,13,1,1,182
13,12,1,1,182
1,8,1,2,182
2,14,1,2,182
5,9,1,2,182
6,5,1,2,182
6,8,1,2,182
6,9,1,2,182
8,1,1,2,182
8,9,1,2,182
9,5,1,2,182
9,8,1,2,182
10,11,1,2,182
10,14,1,2,182
11,10,1,2,182
11,14,1,2,182
14,10,1,2,182
1,12,1,1,183
3,15,1,1,183
4,15,1,1,183
7,8,1,1,183
8,NA,NA,1,183
10,11,1,1,183
10,14,1,1,183
10,16,1,1,183
11,10,1,1,183
11,14,1,1,183
11,16,1,1,183
12,1,1,1,183
12,13,1,1,183
12,15,1,1,183
13,12,1,1,183
14,10,1,1,183
14,11,1,1,183
14,16,1,1,183
15,3,1,1,183
15,12,1,1,183
16,10,1,1,183
16,11,1,1,183
16,14,1,1,183
4,12,1,2,183
5,9,1,2,183
6,8,1,2,183
6,9,1,2,183
6,13,1,2,183
7,14,1,2,183
8,6,1,2,183
8,9,1,2,183
8,13,1,2,183
8,16,1,2,183
9,5,1,2,183
9,6,1,2,183
9,8,1,2,183
9,16,1,2,183
10,9,1,2,183
10,11,1,2,183
10,14,1,2,183
11,10,1,2,183
11,14,1,2,183
12,NA,NA,2,183
13,6,1,2,183
13,8,1,2,183
14,7,1,2,183
14,10,1,2,183
14,11,1,2,183
16,9,1,2,183
1,8,1,1,184
2,13,1,1,184
3,2,1,1,184
3,5,1,1,184
3,6,1,1,184
3,12,1,1,184
5,2,1,1,184
5,3,1,1,184
5,12,1,1,184
6,3,1,1,184
6,5,1,1,184
6,12,1,1,184
6,16,1,1,184
8,NA,NA,1,184
10,11,1,1,184
10,14,1,1,184
11,NA,NA,1,184
12,5,1,1,184
12,6,1,1,184
12,13,1,1,184
13,2,1,1,184
13,5,1,1,184
13,12,1,1,184
14,10,1,1,184
16,6,1,1,184
3,NA,NA,2,184
4,3,1,2,184
5,9,1,2,184
