from,to,dep.var.id,wave,sim
8,6,1,2,145
8,9,1,2,145
9,6,1,2,145
9,8,1,2,145
10,11,1,2,145
11,10,1,2,145
11,16,1,2,145
12,13,1,2,145
13,12,1,2,145
14,10,1,2,145
16,9,1,2,145
1,2,1,1,146
2,1,1,1,146
2,3,1,1,146
2,5,1,1,146
2,6,1,1,146
3,2,1,1,146
4,5,1,1,146
5,2,1,1,146
5,3,1,1,146
5,4,1,1,146
6,2,1,1,146
6,12,1,1,146
7,10,1,1,146
7,11,1,1,146
7,13,1,1,146
8,9,1,1,146
9,8,1,1,146
10,6,1,1,146
10,7,1,1,146
10,11,1,1,146
11,7,1,1,146
11,10,1,1,146
12,6,1,1,146
12,13,1,1,146
13,12,1,1,146
2,4,1,2,146
2,13,1,2,146
3,10,1,2,146
4,NA,NA,2,146
5,NA,NA,2,146
6,13,1,2,146
8,NA,NA,2,146
9,5,1,2,146
9,8,1,2,146
10,3,1,2,146
10,11,1,2,146
10,14,1,2,146
11,10,1,2,146
13,2,1,2,146
13,6,1,2,146
14,10,1,2,146
15,5,1,2,146
2,3,1,1,147
2,5,1,1,147
3,2,1,1,147
3,15,1,1,147
4,5,1,1,147
5,2,1,1,147
5,4,1,1,147
6,12,1,1,147
7,10,1,1,147
8,9,1,1,147
8,10,1,1,147
9,8,1,1,147
10,8,1,1,147
10,11,1,1,147
11,10,1,1,147
11,14,1,1,147
12,6,1,1,147
12,13,1,1,147
13,2,1,1,147
13,12,1,1,147
14,11,1,1,147
15,3,1,1,147
3,NA,NA,2,147
4,14,1,2,147
5,3,1,2,147
7,NA,NA,2,147
8,9,1,2,147
8,14,1,2,147
9,8,1,2,147
9,15,1,2,147
10,7,1,2,147
10,11,1,2,147
11,NA,NA,2,147
14,4,1,2,147
15,9,1,2,147
2,3,1,1,148
3,2,1,1,148
6,NA,NA,1,148
7,10,1,1,148
8,15,1,1,148
10,7,1,1,148
12,6,1,1,148
12,13,1,1,148
12,14,1,1,148
13,12,1,1,148
14,12,1,1,148
15,8,1,1,148
2,12,1,2,148
3,5,1,2,148
5,3,1,2,148
6,5,1,2,148
6,8,1,2,148
6,13,1,2,148
7,15,1,2,148
8,6,1,2,148
9,8,1,2,148
10,9,1,2,148
10,14,1,2,148
12,2,1,2,148
12,13,1,2,148
13,12,1,2,148
13,15,1,2,148
14,10,1,2,148
15,7,1,2,148
2,3,1,1,149
2,5,1,1,149
2,13,1,1,149
3,2,1,1,149
5,2,1,1,149
5,8,1,1,149
6,2,1,1,149
6,3,1,1,149
6,12,1,1,149
6,13,1,1,149
7,10,1,1,149
7,16,1,1,149
8,NA,NA,1,149
10,7,1,1,149
11,14,1,1,149
12,2,1,1,149
12,6,1,1,149
12,13,1,1,149
13,2,1,1,149
13,11,1,1,149
13,12,1,1,149
14,11,1,1,149
16,NA,NA,1,149
5,NA,NA,2,149
6,8,1,2,149
7,14,1,2,149
8,6,1,2,149
8,9,1,2,149
9,5,1,2,149
9,8,1,2,149
10,14,1,2,149
12,13,1,2,149
13,12,1,2,149
14,7,1,2,149
14,10,1,2,149
1,NA,NA,1,150
2,1,1,1,150
2,3,1,1,150
3,2,1,1,150
3,5,1,1,150
4,NA,NA,1,150
5,3,1,1,150
5,4,1,1,150
6,12,1,1,150
6,13,1,1,150
7,NA,NA,1,150
8,16,1,1,150
10,7,1,1,150
11,10,1,1,150
12,NA,NA,1,150
13,6,1,1,150
13,10,1,1,150
16,8,1,1,150
1,NA,NA,2,150
2,3,1,2,150
2,4,1,2,150
3,NA,NA,2,150
4,2,1,2,150
4,7,1,2,150
5,3,1,2,150
5,9,1,2,150
6,8,1,2,150
6,9,1,2,150
6,13,1,2,150
7,4,1,2,150
7,16,1,2,150
8,6,1,2,150
8,9,1,2,150
9,6,1,2,150
9,8,1,2,150
10,11,1,2,150
10,14,1,2,150
11,10,1,2,150
12,1,1,2,150
12,13,1,2,150
13,6,1,2,150
13,12,1,2,150
14,10,1,2,150
16,NA,NA,2,150
2,NA,NA,1,151
3,6,1,1,151
4,5,1,1,151
4,14,1,1,151
5,2,1,1,151
6,3,1,1,151
6,14,1,1,151
7,10,1,1,151
10,7,1,1,151
10,11,1,1,151
11,10,1,1,151
12,3,1,1,151
12,6,1,1,151
13,2,1,1,151
14,6,1,1,151
2,16,1,2,151
3,5,1,2,151
3,12,1,2,151
5,3,1,2,151
5,9,1,2,151
7,NA,NA,2,151
8,9,1,2,151
9,5,1,2,151
9,8,1,2,151
10,11,1,2,151
11,7,1,2,151
11,10,1,2,151
12,13,1,2,151
13,12,1,2,151
16,NA,NA,2,151
2,5,1,1,152
2,12,1,1,152
3,12,1,1,152
5,2,1,1,152
6,3,1,1,152
6,12,1,1,152
6,13,1,1,152
7,9,1,1,152
8,3,1,1,152
8,9,1,1,152
9,8,1,1,152
11,14,1,1,152
12,2,1,1,152
12,3,1,1,152
12,6,1,1,152
13,NA,NA,1,152
14,NA,NA,1,152
2,5,1,2,152
5,9,1,2,152
6,8,1,2,152
6,9,1,2,152
7,NA,NA,2,152
8,9,1,2,152
8,10,1,2,152
9,5,1,2,152
9,6,1,2,152
9,8,1,2,152
10,8,1,2,152
10,11,1,2,152
11,10,1,2,152
12,2,1,2,152
12,13,1,2,152
13,12,1,2,152
15,7,1,2,152
1,4,1,1,153
1,9,1,1,153
2,3,1,1,153
2,15,1,1,153
3,2,1,1,153
3,5,1,1,153
3,6,1,1,153
4,1,1,1,153
5,3,1,1,153
5,4,1,1,153
6,3,1,1,153
6,12,1,1,153
7,10,1,1,153
7,13,1,1,153
8,4,1,1,153
9,NA,NA,1,153
10,NA,NA,1,153
11,15,1,1,153
12,6,1,1,153
12,13,1,1,153
13,7,1,1,153
13,12,1,1,153
15,2,1,1,153
15,11,1,1,153
3,6,1,2,153
4,14,1,2,153
5,9,1,2,153
6,8,1,2,153
6,9,1,2,153
6,13,1,2,153
8,6,1,2,153
8,9,1,2,153
8,11,1,2,153
9,5,1,2,153
9,8,1,2,153
10,11,1,2,153
11,8,1,2,153
11,10,1,2,153
12,13,1,2,153
13,6,1,2,153
13,12,1,2,153
14,10,1,2,153
15,6,1,2,153
16,5,1,2,153
2,5,1,1,154
3,2,1,1,154
3,5,1,1,154
5,2,1,1,154
5,3,1,1,154
6,11,1,1,154
7,NA,NA,1,154
10,7,1,1,154
10,11,1,1,154
10,14,1,1,154
11,6,1,1,154
11,10,1,1,154
11,15,1,1,154
12,13,1,1,154
13,12,1,1,154
14,10,1,1,154
14,11,1,1,154
15,11,1,1,154
2,14,1,2,154
5,9,1,2,154
6,5,1,2,154
6,13,1,2,154
8,NA,NA,2,154
9,8,1,2,154
10,11,1,2,154
10,14,1,2,154
11,14,1,2,154
12,13,1,2,154
13,6,1,2,154
13,12,1,2,154
14,2,1,2,154
14,11,1,2,154
1,NA,NA,1,155
2,3,1,1,155
3,2,1,1,155
4,NA,NA,1,155
5,4,1,1,155
6,12,1,1,155
7,10,1,1,155
8,NA,NA,1,155
9,8,1,1,155
10,7,1,1,155
10,11,1,1,155
11,NA,NA,1,155
12,NA,NA,1,155
14,1,1,1,155
2,NA,NA,2,155
3,NA,NA,2,155
4,NA,NA,2,155
5,3,1,2,155
5,6,1,2,155
6,5,1,2,155
6,9,1,2,155
6,13,1,2,155
9,6,1,2,155
10,11,1,2,155
10,14,1,2,155
11,10,1,2,155
12,2,1,2,155
12,13,1,2,155
13,12,1,2,155
14,10,1,2,155
14,11,1,2,155
15,4,1,2,155
2,4,1,1,156
2,15,1,1,156
4,2,1,1,156
5,6,1,1,156
5,14,1,1,156
6,NA,NA,1,156
7,10,1,1,156
10,7,1,1,156
11,10,1,1,156
12,13,1,1,156
13,12,1,1,156
14,5,1,1,156
15,2,1,1,156
1,16,1,2,156
2,13,1,2,156
4,15,1,2,156
5,9,1,2,156
6,8,1,2,156
6,9,1,2,156
7,16,1,2,156
8,NA,NA,2,156
9,5,1,2,156
9,8,1,2,156
10,14,1,2,156
13,NA,NA,2,156
14,10,1,2,156
15,4,1,2,156
16,1,1,2,156
1,4,1,1,157
1,10,1,1,157
2,3,1,1,157
2,5,1,1,157
3,2,1,1,157
4,1,1,1,157
5,2,1,1,157
8,9,1,1,157
9,8,1,1,157
10,11,1,1,157
11,10,1,1,157
12,13,1,1,157
13,NA,NA,1,157
2,12,1,2,157
5,9,1,2,157
6,5,1,2,157
6,8,1,2,157
6,9,1,2,157
7,10,1,2,157
8,NA,NA,2,157
9,5,1,2,157
9,6,1,2,157
9,8,1,2,157
10,7,1,2,157
10,11,1,2,157
11,10,1,2,157
12,2,1,2,157
12,13,1,2,157
13,12,1,2,157
2,3,1,1,158
2,8,1,1,158
3,2,1,1,158
3,12,1,1,158
6,12,1,1,158
7,10,1,1,158
8,2,1,1,158
10,7,1,1,158
10,11,1,1,158
11,14,1,1,158
12,3,1,1,158
12,6,1,1,158
12,13,1,1,158
13,12,1,1,158
14,11,1,1,158
15,2,1,1,158
16,2,1,1,158
4,NA,NA,2,158
5,4,1,2,158
5,9,1,2,158
6,5,1,2,158
6,8,1,2,158
6,9,1,2,158
6,13,1,2,158
8,9,1,2,158
9,5,1,2,158
9,8,1,2,158
10,14,1,2,158
11,10,1,2,158
11,14,1,2,158
12,13,1,2,158
13,6,1,2,158
13,12,1,2,158
14,10,1,2,158
14,11,1,2,158
1,NA,NA,1,159
2,3,1,1,159
2,6,1,1,159
2,12,1,1,159
3,NA,NA,1,159
4,15,1,1,159
6,2,1,1,159
6,12,1,1,159
6,15,1,1,159
7,10,1,1,159
8,9,1,1,159
8,16,1,1,159
9,1,1,1,159
9,8,1,1,159
10,11,1,1,159
11,10,1,1,159
12,2,1,1,159
12,6,1,1,159
15,4,1,1,159
16,7,1,1,159
2,NA,NA,2,159
5,2,1,2,159
5,9,1,2,159
6,8,1,2,159
6,9,1,2,159
6,13,1,2,159
8,6,1,2,159
8,9,1,2,159
9,5,1,2,159
9,6,1,2,159
9,8,1,2,159
10,11,1,2,159
10,14,1,2,159
11,10,1,2,159
12,13,1,2,159
13,12,1,2,159
14,10,1,2,159
14,11,1,2,159
2,3,1,1,160
3,2,1,1,160
3,12,1,1,160
6,12,1,1,160
7,10,1,1,160
8,9,1,1,160
8,10,1,1,160
8,11,1,1,160
9,NA,NA,1,160
10,7,1,1,160
10,8,1,1,160
10,11,1,1,160
11,10,1,1,160
11,13,1,1,160
11,14,1,1,160
12,6,1,1,160
12,15,1,1,160
13,11,1,1,160
13,12,1,1,160
14,11,1,1,160
15,12,1,1,160
5,6,1,2,160
6,5,1,2,160
6,9,1,2,160
6,13,1,2,160
8,9,1,2,160
9,NA,NA,2,160
10,14,1,2,160
12,13,1,2,160
13,6,1,2,160
13,12,1,2,160
14,NA,NA,2,160
1,4,1,1,161
2,5,1,1,161
2,13,1,1,161
4,1,1,1,161
5,2,1,1,161
5,16,1,1,161
6,NA,NA,1,161
8,9,1,1,161
9,NA,NA,1,161
10,11,1,1,161
11,10,1,1,161
11,14,1,1,161
12,6,1,1,161
13,2,1,1,161
14,NA,NA,1,161
16,5,1,1,161
1,3,1,2,161
2,12,1,2,161
3,NA,NA,2,161
4,15,1,2,161
5,NA,NA,2,161
6,8,1,2,161
6,13,1,2,161
8,9,1,2,161
9,5,1,2,161
9,8,1,2,161
10,3,1,2,161
10,11,1,2,161
10,14,1,2,161
11,10,1,2,161
12,13,1,2,161
13,NA,NA,2,161
14,1,1,2,161
14,10,1,2,161
15,2,1,2,161
1,NA,NA,1,162
2,3,1,1,162
3,2,1,1,162
4,5,1,1,162
4,12,1,1,162
5,4,1,1,162
7,10,1,1,162
7,11,1,1,162
8,9,1,1,162
9,1,1,1,162
10,7,1,1,162
10,11,1,1,162
11,10,1,1,162
12,4,1,1,162
12,13,1,1,162
13,12,1,1,162
2,11,1,2,162
4,2,1,2,162
5,9,1,2,162
6,5,1,2,162
6,9,1,2,162
6,13,1,2,162
7,13,1,2,162
8,9,1,2,162
9,5,1,2,162
9,8,1,2,162
10,11,1,2,162
11,2,1,2,162
11,10,1,2,162
12,13,1,2,162
13,6,1,2,162
13,12,1,2,162
14,10,1,2,162
15,13,1,2,162
2,12,1,1,163
2,13,1,1,163
3,5,1,1,163
3,16,1,1,163
5,3,1,1,163
6,12,1,1,163
10,NA,NA,1,163
11,10,1,1,163
12,6,1,1,163
13,2,1,1,163
14,11,1,1,163
16,3,1,1,163
1,15,1,2,163
3,5,1,2,163
5,NA,NA,2,163
6,5,1,2,163
6,8,1,2,163
6,9,1,2,163
6,13,1,2,163
7,12,1,2,163
8,6,1,2,163
8,9,1,2,163
9,6,1,2,163
9,8,1,2,163
9,16,1,2,163
10,11,1,2,163
10,14,1,2,163
11,10,1,2,163
11,14,1,2,163
12,7,1,2,163
12,13,1,2,163
13,12,1,2,163
14,10,1,2,163
14,11,1,2,163
15,1,1,2,163
16,9,1,2,163
2,12,1,1,164
4,6,1,1,164
6,4,1,1,164
6,13,1,1,164
8,9,1,1,164
8,11,1,1,164
9,NA,NA,1,164
10,11,1,1,164
11,8,1,1,164
11,10,1,1,164
12,2,1,1,164
12,14,1,1,164
13,6,1,1,164
14,12,1,1,164
3,NA,NA,2,164
5,3,1,2,164
5,9,1,2,164
6,9,1,2,164
6,13,1,2,164
8,NA,NA,2,164
9,6,1,2,164
9,8,1,2,164
10,11,1,2,164
11,10,1,2,164
11,14,1,2,164
12,NA,NA,2,164
13,6,1,2,164
13,12,1,2,164
14,10,1,2,164
14,11,1,2,164
16,11,1,2,164
1,9,1,1,165
1,15,1,1,165
2,3,1,1,165
2,5,1,1,165
3,2,1,1,165
5,15,1,1,165
6,12,1,1,165
6,13,1,1,165
7,10,1,1,165
8,10,1,1,165
8,11,1,1,165
9,1,1,1,165
10,7,1,1,165
10,11,1,1,165
10,16,1,1,165
11,NA,NA,1,165
12,6,1,1,165
12,13,1,1,165
12,15,1,1,165
13,6,1,1,165
13,12,1,1,165
13,14,1,1,165
14,13,1,1,165
15,12,1,1,165
16,10,1,1,165
2,12,1,2,165
4,15,1,2,165
5,4,1,2,165
5,9,1,2,165
6,9,1,2,165
7,10,1,2,165
8,9,1,2,165
9,5,1,2,165
9,6,1,2,165
9,8,1,2,165
10,11,1,2,165
10,14,1,2,165
11,10,1,2,165
12,2,1,2,165
14,10,1,2,165
15,4,1,2,165
1,4,1,1,166
1,7,1,1,166
2,3,1,1,166
3,2,1,1,166
4,1,1,1,166
6,12,1,1,166
7,10,1,1,166
8,10,1,1,166
10,7,1,1,166
10,8,1,1,166
10,11,1,1,166
11,10,1,1,166
12,6,1,1,166
12,13,1,1,166
12,16,1,1,166
13,12,1,1,166
14,6,1,1,166
16,NA,NA,1,166
1,NA,NA,2,166
4,NA,NA,2,166
5,9,1,2,166
6,8,1,2,166
8,6,1,2,166
8,15,1,2,166
9,5,1,2,166
9,8,1,2,166
10,1,1,2,166
10,11,1,2,166
11,14,1,2,166
11,16,1,2,166
12,13,1,2,166
13,12,1,2,166
14,10,1,2,166
14,11,1,2,166
15,4,1,2,166
16,11,1,2,166
1,10,1,1,167
2,3,1,1,167
2,7,1,1,167
2,12,1,1,167
3,2,1,1,167
4,16,1,1,167
5,NA,NA,1,167
6,7,1,1,167
7,2,1,1,167
8,9,1,1,167
9,5,1,1,167
9,8,1,1,167
10,1,1,1,167
11,10,1,1,167
11,14,1,1,167
12,2,1,1,167
13,15,1,1,167
14,NA,NA,1,167
15,13,1,1,167
16,NA,NA,1,167
3,NA,NA,2,167
5,3,1,2,167
6,5,1,2,167
6,8,1,2,167
6,9,1,2,167
7,NA,NA,2,167
8,9,1,2,167
9,6,1,2,167
9,8,1,2,167
10,11,1,2,167
10,14,1,2,167
11,NA,NA,2,167
12,13,1,2,167
13,7,1,2,167
13,12,1,2,167
14,10,1,2,167
15,16,1,2,167
16,15,1,2,167
2,3,1,1,168
3,12,1,1,168
4,5,1,1,168
5,NA,NA,1,168
6,12,1,1,168
8,15,1,1,168
9,16,1,1,168
10,2,1,1,168
11,14,1,1,168
12,3,1,1,168
14,11,1,1,168
15,NA,NA,1,168
16,2,1,1,168
16,9,1,1,168
2,12,1,2,168
3,5,1,2,168
5,3,1,2,168
5,9,1,2,168
6,9,1,2,168
6,13,1,2,168
8,9,1,2,168
9,5,1,2,168
9,8,1,2,168
9,16,1,2,168
10,11,1,2,168
11,10,1,2,168
11,14,1,2,168
12,2,1,2,168
13,6,1,2,168
14,11,1,2,168
15,6,1,2,168
16,NA,NA,2,168
2,3,1,1,169
2,5,1,1,169
3,2,1,1,169
3,15,1,1,169
4,7,1,1,169
5,2,1,1,169
5,3,1,1,169
7,4,1,1,169
7,15,1,1,169
15,3,1,1,169
2,12,1,2,169
5,9,1,2,169
6,8,1,2,169
6,9,1,2,169
7,6,1,2,169
8,9,1,2,169
9,8,1,2,169
10,11,1,2,169
11,10,1,2,169
11,14,1,2,169
12,NA,NA,2,169
14,10,1,2,169
14,11,1,2,169
16,2,1,2,169
1,NA,NA,1,170
2,NA,NA,1,170
3,2,1,1,170
3,12,1,1,170
3,15,1,1,170
4,1,1,1,170
6,12,1,1,170
7,15,1,1,170
8,9,1,1,170
8,11,1,1,170
9,NA,NA,1,170
10,11,1,1,170
11,8,1,1,170
11,10,1,1,170
11,14,1,1,170
12,3,1,1,170
12,6,1,1,170
12,13,1,1,170
13,12,1,1,170
14,11,1,1,170
15,3,1,1,170
15,7,1,1,170
16,9,1,1,170
2,12,1,2,170
3,NA,NA,2,170
4,14,1,2,170
5,3,1,2,170
6,5,1,2,170
6,8,1,2,170
6,9,1,2,170
6,13,1,2,170
8,9,1,2,170
9,6,1,2,170
9,8,1,2,170
10,11,1,2,170
11,10,1,2,170
11,14,1,2,170
12,2,1,2,170
12,4,1,2,170
12,13,1,2,170
13,6,1,2,170
13,12,1,2,170
14,11,1,2,170
1,8,1,1,171
3,12,1,1,171
4,5,1,1,171
5,4,1,1,171
6,12,1,1,171
6,13,1,1,171
7,11,1,1,171
8,10,1,1,171
10,8,1,1,171
10,11,1,1,171
11,7,1,1,171
11,10,1,1,171
12,6,1,1,171
12,13,1,1,171
13,6,1,1,171
13,12,1,1,171
1,7,1,2,171
2,12,1,2,171
3,NA,NA,2,171
5,9,1,2,171
6,5,1,2,171
6,8,1,2,171
6,9,1,2,171
6,13,1,2,171
7,3,1,2,171
8,10,1,2,171
9,5,1,2,171
9,8,1,2,171
10,11,1,2,171
11,NA,NA,2,171
12,2,1,2,171
12,13,1,2,171
13,12,1,2,171
16,9,1,2,171
1,NA,NA,1,172
2,3,1,1,172
2,5,1,1,172
2,6,1,1,172
2,12,1,1,172
2,16,1,1,172
3,2,1,1,172
3,5,1,1,172
3,6,1,1,172
3,12,1,1,172
4,5,1,1,172
5,3,1,1,172
6,2,1,1,172
6,3,1,1,172
6,5,1,1,172
6,12,1,1,172
7,10,1,1,172
8,9,1,1,172
9,8,1,1,172
10,1,1,1,172
10,7,1,1,172
10,11,1,1,172
11,7,1,1,172
11,10,1,1,172
11,14,1,1,172
12,2,1,1,172
12,3,1,1,172
12,5,1,1,172
12,6,1,1,172
13,14,1,1,172
14,NA,NA,1,172
16,2,1,1,172
3,5,1,2,172
5,3,1,2,172
6,5,1,2,172
6,9,1,2,172
7,NA,NA,2,172
8,7,1,2,172
9,5,1,2,172
9,6,1,2,172
9,8,1,2,172
12,13,1,2,172
13,12,1,2,172
1,5,1,1,173
3,6,1,1,173
5,NA,NA,1,173
6,3,1,1,173
6,12,1,1,173
6,13,1,1,173
10,11,1,1,173
11,10,1,1,173
12,6,1,1,173
13,6,1,1,173
1,2,1,2,173
2,1,1,2,173
4,13,1,2,173
5,9,1,2,173
6,8,1,2,173
6,9,1,2,173
6,12,1,2,173
6,13,1,2,173
8,9,1,2,173
9,5,1,2,173
9,6,1,2,173
9,8,1,2,173
10,11,1,2,173
11,10,1,2,173
12,NA,NA,2,173
13,4,1,2,173
13,6,1,2,173
13,12,1,2,173
14,11,1,2,173
2,8,1,1,174
3,10,1,1,174
6,NA,NA,1,174
7,10,1,1,174
8,NA,NA,1,174
10,3,1,1,174
10,7,1,1,174
10,16,1,1,174
12,6,1,1,174
12,13,1,1,174
13,12,1,1,174
16,10,1,1,174
2,4,1,2,174
4,2,1,2,174
5,9,1,2,174
7,8,1,2,174
7,15,1,2,174
8,7,1,2,174
9,5,1,2,174
9,16,1,2,174
10,14,1,2,174
11,14,1,2,174
12,NA,NA,2,174
13,12,1,2,174
14,10,1,2,174
14,11,1,2,174
15,7,1,2,174
15,13,1,2,174
16,9,1,2,174
3,6,1,1,175
3,15,1,1,175
4,5,1,1,175
5,4,1,1,175
6,3,1,1,175
7,10,1,1,175
10,NA,NA,1,175
11,13,1,1,175
12,13,1,1,175
13,12,1,1,175
14,16,1,1,175
15,3,1,1,175
16,14,1,1,175
1,14,1,2,175
3,1,1,2,175
5,9,1,2,175
5,11,1,2,175
5,13,1,2,175
6,8,1,2,175
6,9,1,2,175
6,13,1,2,175
8,9,1,2,175
8,15,1,2,175
9,5,1,2,175
9,6,1,2,175
9,8,1,2,175
10,11,1,2,175
10,14,1,2,175
11,5,1,2,175
11,10,1,2,175
12,13,1,2,175
13,12,1,2,175
14,10,1,2,175
15,8,1,2,175
2,3,1,1,176
2,4,1,1,176
2,12,1,1,176
3,2,1,1,176
3,7,1,1,176
4,2,1,1,176
4,5,1,1,176
5,NA,NA,1,176
6,11,1,1,176
6,13,1,1,176
7,15,1,1,176
11,14,1,1,176
12,15,1,1,176
13,6,1,1,176
13,12,1,1,176
14,11,1,1,176
14,15,1,1,176
15,14,1,1,176
1,NA,NA,2,176
3,16,1,2,176
5,9,1,2,176
6,8,1,2,176
6,9,1,2,176
6,13,1,2,176
7,1,1,2,176
8,6,1,2,176
9,5,1,2,176
9,6,1,2,176
10,11,1,2,176
10,14,1,2,176
11,10,1,2,176
12,13,1,2,176
13,6,1,2,176
13,12,1,2,176
14,NA,NA,2,176
16,NA,NA,2,176
1,11,1,1,177
3,6,1,1,177
6,3,1,1,177
7,10,1,1,177
8,12,1,1,177
10,7,1,1,177
11,10,1,1,177
11,14,1,1,177
12,NA,NA,1,177
14,11,1,1,177
2,12,1,2,177
5,16,1,2,177
6,8,1,2,177
6,9,1,2,177
6,13,1,2,177
8,6,1,2,177
9,NA,NA,2,177
10,11,1,2,177
10,14,1,2,177
11,NA,NA,2,177
12,NA,NA,2,177
13,6,1,2,177
13,12,1,2,177
14,10,1,2,177
14,11,1,2,177
14,16,1,2,177
16,NA,NA,2,177
2,3,1,1,178
3,NA,NA,1,178
4,5,1,1,178
4,11,1,1,178
5,4,1,1,178
6,12,1,1,178
8,11,1,1,178
10,11,1,1,178
11,10,1,1,178
11,14,1,1,178
12,6,1,1,178
14,11,1,1,178
1,2,1,2,178
1,5,1,2,178
2,1,1,2,178
5,1,1,2,178
5,9,1,2,178
6,5,1,2,178
6,8,1,2,178
6,9,1,2,178
8,6,1,2,178
9,5,1,2,178
9,6,1,2,178
12,NA,NA,2,178
13,12,1,2,178
1,7,1,1,179
2,3,1,1,179
2,5,1,1,179
3,2,1,1,179
3,15,1,1,179
4,NA,NA,1,179
5,2,1,1,179
5,4,1,1,179
6,13,1,1,179
7,NA,NA,1,179
8,9,1,1,179
9,8,1,1,179
10,11,1,1,179
11,7,1,1,179
11,10,1,1,179
12,6,1,1,179
12,13,1,1,179
13,6,1,1,179
13,12,1,1,179
15,NA,NA,1,179
5,NA,NA,2,179
6,8,1,2,179
6,9,1,2,179
6,13,1,2,179
8,6,1,2,179
8,9,1,2,179
9,5,1,2,179
9,6,1,2,179
9,8,1,2,179
9,10,1,2,179
10,9,1,2,179
10,14,1,2,179
11,NA,NA,2,179
12,13,1,2,179
13,12,1,2,179
14,10,1,2,179
14,11,1,2,179
16,6,1,2,179
4,5,1,1,180
4,10,1,1,180
5,NA,NA,1,180
6,12,1,1,180
7,10,1,1,180
8,9,1,1,180
8,11,1,1,180
9,8,1,1,180
10,7,1,1,180
11,8,1,1,180
12,6,1,1,180
12,15,1,1,180
15,NA,NA,1,180
3,NA,NA,2,180
4,14,1,2,180
5,3,1,2,180
5,6,1,2,180
5,9,1,2,180
6,5,1,2,180
6,9,1,2,180
7,14,1,2,180
9,6,1,2,180
9,16,1,2,180
10,11,1,2,180
10,14,1,2,180
11,10,1,2,180
12,13,1,2,180
13,12,1,2,180
14,NA,NA,2,180
16,NA,NA,2,180
1,9,1,1,181
2,3,1,1,181
2,7,1,1,181
3,2,1,1,181
3,5,1,1,181
4,5,1,1,181
5,3,1,1,181
5,6,1,1,181
6,10,1,1,181
6,12,1,1,181
7,NA,NA,1,181
8,9,1,1,181
9,8,1,1,181
10,6,1,1,181
11,14,1,1,181
12,6,1,1,181
12,13,1,1,181
13,12,1,1,181
14,11,1,1,181
15,7,1,1,181
1,6,1,2,181
2,12,1,2,181
3,5,1,2,181
5,9,1,2,181
6,5,1,2,181
6,8,1,2,181
6,9,1,2,181
6,13,1,2,181
8,9,1,2,181
9,5,1,2,181
9,8,1,2,181
10,11,1,2,181
10,14,1,2,181
11,10,1,2,181
12,13,1,2,181
13,12,1,2,181
14,10,1,2,181
1,6,1,1,182
2,5,1,1,182
2,10,1,1,182
3,12,1,1,182
3,15,1,1,182
4,8,1,1,182
5,2,1,1,182
6,1,1,1,182
6,12,1,1,182
8,9,1,1,182
9,NA,NA,1,182
10,2,1,1,182
12,6,1,1,182
15,NA,NA,1,182
1,5,1,2,182
3,5,1,2,182
5,3,1,2,182
5,9,1,2,182
6,9,1,2,182
6,13,1,2,182
8,9,1,2,182
9,5,1,2,182
9,8,1,2,182
10,11,1,2,182
10,14,1,2,182
11,10,1,2,182
11,14,1,2,182
12,13,1,2,182
12,15,1,2,182
13,6,1,2,182
13,12,1,2,182
14,10,1,2,182
14,11,1,2,182
15,NA,NA,2,182
2,NA,NA,1,183
5,8,1,1,183
6,NA,NA,1,183
7,10,1,1,183
8,NA,NA,1,183
9,8,1,1,183
10,7,1,1,183
10,11,1,1,183
11,10,1,1,183
11,14,1,1,183
12,6,1,1,183
14,11,1,1,183
15,6,1,1,183
16,2,1,1,183
1,13,1,2,183
2,NA,NA,2,183
5,9,1,2,183
6,5,1,2,183
6,8,1,2,183
6,9,1,2,183
8,9,1,2,183
9,5,1,2,183
9,6,1,2,183
9,8,1,2,183
10,11,1,2,183
10,14,1,2,183
11,NA,NA,2,183
12,2,1,2,183
13,1,1,2,183
14,10,1,2,183
1,14,1,1,184
3,15,1,1,184
6,13,1,1,184
7,NA,NA,1,184
8,9,1,1,184
9,8,1,1,184
10,7,1,1,184
10,11,1,1,184
10,14,1,1,184
11,NA,NA,1,184
13,6,1,1,184
14,NA,NA,1,184
15,3,1,1,184
2,12,1,2,184
3,5,1,2,184
5,3,1,2,184
6,5,1,2,184
6,8,1,2,184
6,9,1,2,184
6,13,1,2,184
8,9,1,2,184
9,6,1,2,184
9,8,1,2,184
9,16,1,2,184
10,11,1,2,184
10,14,1,2,184
11,10,1,2,184
12,13,1,2,184
13,12,1,2,184
14,6,1,2,184
14,10,1,2,184
16,9,1,2,184
1,13,1,1,185
2,NA,NA,1,185
3,15,1,1,185
4,13,1,1,185
6,12,1,1,185
8,9,1,1,185
9,NA,NA,1,185
10,11,1,1,185
11,10,1,1,185
11,14,1,1,185
12,2,1,1,185
12,3,1,1,185
12,6,1,1,185
13,1,1,1,185
13,4,1,1,185
14,11,1,1,185
15,3,1,1,185
2,15,1,2,185
3,5,1,2,185
5,3,1,2,185
6,8,1,2,185
6,9,1,2,185
7,6,1,2,185
8,NA,NA,2,185
9,5,1,2,185
9,6,1,2,185
9,14,1,2,185
10,11,1,2,185
11,10,1,2,185
12,13,1,2,185
13,12,1,2,185
14,9,1,2,185
15,NA,NA,2,185
16,9,1,2,185
2,3,1,1,186
